visible_min,visible_max,visible_mean,visible_mean_distribution,visible_contrast,visible_second_angular_momentum,visible_entropy,IR_min,IR_max,IR_mean,log_asm,entropy_x_contrast,IR_range,IR_norm_range,class
3.0,97.0,25.3086,0.0577,394.6417,0.0348,3.571,209.0,252.0,241.375,-3.358138,1409.265511,43.0,0.178146,0
3.0,109.0,30.3906,0.0754,675.1917,0.0274,3.7922,201.0,253.0,238.418,-3.597212,2560.461965,52.0,0.218104,0
2.0,50.0,6.9648,0.0172,67.9,0.1564,2.3962,225.0,252.0,249.4023,-1.855338,162.70198,27.0,0.108259,0
2.0,19.0,3.668,0.0052,7.0917,0.3241,1.4972,242.0,251.0,249.043,-1.126703,10.617693,9.0,0.036138,0
2.0,34.0,6.5898,0.0175,53.8542,0.1193,2.5122,234.0,252.0,247.6563,-2.126114,135.292521,18.0,0.072681,0
2.0,58.0,8.8828,0.0234,109.2417,0.1198,2.6744,228.0,253.0,248.5781,-2.121932,292.156002,25.0,0.100572,0
2.0,41.0,3.7148,0.0064,21.5042,0.3711,1.4533,233.0,253.0,251.1914,-0.991284,31.252054,20.0,0.079621,0
2.0,66.0,5.6602,0.0128,75.4375,0.4249,1.5809,220.0,253.0,249.875,-0.855901,119.259144,33.0,0.132066,0
2.0,83.0,5.5898,0.0117,60.2958,0.3911,1.6752,210.0,253.0,249.6172,-0.938792,101.007524,43.0,0.172264,0
2.0,37.0,3.9688,0.0073,22.9667,0.3842,1.544,231.0,254.0,251.2969,-0.956592,35.460585,23.0,0.091525,0
2.0,24.0,3.3125,0.0041,5.8,0.3905,1.2964,241.0,253.0,250.9414,-0.940327,7.51912,12.0,0.04782,0
2.0,45.0,4.7656,0.0093,31.4625,0.3097,1.7613,231.0,253.0,248.9219,-1.172151,55.414901,22.0,0.088381,0
2.0,58.0,7.125,0.0125,51.2333,0.2732,1.9272,222.0,253.0,248.6328,-1.297551,98.736816,31.0,0.124682,0
3.0,74.0,13.1641,0.031,155.9125,0.0693,3.0032,220.0,252.0,245.3164,-2.66931,468.23642,32.0,0.130444,0
3.0,59.0,10.6445,0.0258,121.5417,0.0994,2.7606,219.0,254.0,247.3516,-2.308603,335.528017,35.0,0.141499,0
3.0,37.0,6.1211,0.0112,28.5292,0.1862,2.0815,235.0,253.0,250.4141,-1.680934,59.38353,18.0,0.071881,0
3.0,167.0,39.5078,0.0673,714.5875,0.0541,3.5054,182.0,254.0,234.25,-2.916921,2504.915022,72.0,0.307364,0
3.0,170.0,25.4219,0.0544,517.7584,0.0661,3.3623,185.0,253.0,238.2422,-2.716587,1740.859068,68.0,0.285424,0
3.0,32.0,4.8594,0.0054,14.3875,0.5361,1.1768,230.0,250.0,247.4414,-0.623435,16.93121,20.0,0.080827,0
3.0,17.0,4.168,0.0031,3.7417,0.5035,1.1148,240.0,250.0,247.7148,-0.686172,4.171247,10.0,0.040369,0
4.0,74.0,11.5859,0.0201,64.9917,0.0985,2.6154,214.0,248.0,242.9922,-2.317699,169.979292,34.0,0.139922,0
5.0,63.0,9.3828,0.0143,38.9458,0.1532,2.3187,214.0,246.0,243.2031,-1.876011,90.303626,32.0,0.131577,0
4.0,100.0,9.3594,0.0103,53.8208,0.3166,1.7404,207.0,246.0,243.082,-1.150116,93.66972,39.0,0.16044,0
4.0,7.0,4.918,0.0005,0.1458,0.7678,0.4112,244.0,246.0,245.2617,-0.264226,0.059953,2.0,0.008155,0
4.0,9.0,5.6328,0.0014,0.5375,0.5609,0.7817,242.0,246.0,244.1328,-0.578213,0.420164,4.0,0.016385,0
4.0,29.0,6.5938,0.0051,9.9917,0.3926,1.3711,233.0,246.0,243.8633,-0.934964,13.69962,13.0,0.053309,0
1.0,79.0,8.5469,0.0286,166.4834,0.1,2.8374,219.0,252.0,247.6328,-2.302585,472.379999,33.0,0.133262,0
1.0,113.0,14.8945,0.0446,318.2917,0.0531,3.2759,208.0,253.0,245.3594,-2.935578,1042.69178,45.0,0.183404,0
1.0,126.0,23.3477,0.0705,835.8083,0.0407,3.5711,204.0,253.0,242.3594,-3.201527,2984.75502,49.0,0.202179,0
2.0,177.0,29.6094,0.0842,1082.775,0.0335,3.7835,194.0,253.0,239.1641,-3.39621,4096.679212,59.0,0.246693,0
1.0,166.0,31.7773,0.0781,1016.4209,0.0425,3.7059,196.0,253.0,238.5742,-3.158251,3766.754213,57.0,0.238919,0
2.0,132.0,29.4336,0.0739,749.8042,0.0355,3.716,201.0,254.0,239.6914,-3.338223,2786.272407,53.0,0.221118,0
2.0,144.0,39.1797,0.0927,1103.5792,0.0247,3.9382,199.0,254.0,236.0547,-3.700952,4346.115605,55.0,0.232997,0
4.0,125.0,36.6484,0.0769,699.0417,0.0264,3.8344,206.0,252.0,236.0078,-3.634391,2680.405494,46.0,0.194909,0
4.0,139.0,41.207,0.0755,641.1833,0.0262,3.8179,194.0,251.0,232.6094,-3.641996,2447.973721,57.0,0.245046,0
3.0,152.0,21.0352,0.0396,249.0417,0.0532,3.2232,198.0,249.0,239.9805,-2.933697,802.711207,51.0,0.212517,0
3.0,88.0,14.2539,0.0292,141.65,0.0786,2.9199,210.0,250.0,242.3477,-2.543384,413.603835,40.0,0.165052,0
2.0,95.0,10.5078,0.0229,126.6333,0.1328,2.6095,205.0,251.0,245.332,-2.018911,330.449596,46.0,0.187501,0
2.0,28.0,3.7773,0.0038,5.9,0.3943,1.2654,236.0,252.0,248.6445,-0.930643,7.46586,16.0,0.064349,0
2.0,24.0,4.2852,0.0055,7.8917,0.3374,1.5078,237.0,252.0,248.9414,-1.086486,11.899105,15.0,0.060255,0
2.0,31.0,3.2344,0.0029,5.5583,0.5087,0.9464,234.0,253.0,250.5547,-0.675897,5.260375,19.0,0.075832,0
2.0,41.0,7.8438,0.0178,50.2875,0.1069,2.5478,234.0,252.0,248.6328,-2.235861,128.122492,18.0,0.072396,0
3.0,45.0,9.875,0.0188,57.025,0.11,2.5721,231.0,252.0,247.3438,-2.207275,146.674002,21.0,0.084902,0
3.0,47.0,6.9766,0.0114,24.9583,0.161,2.1511,230.0,252.0,247.6758,-1.826351,53.687799,22.0,0.088826,0
3.0,86.0,22.2461,0.0486,310.9292,0.0433,3.3941,212.0,249.0,239.0742,-3.139603,1055.324798,37.0,0.154764,0
5.0,137.0,34.8633,0.0884,1017.95,0.0266,3.8574,195.0,250.0,233.457,-3.626844,3926.64033,55.0,0.235589,0
3.0,108.0,21.3086,0.0616,496.3333,0.0354,3.63,197.0,250.0,239.7617,-3.341043,1801.689879,53.0,0.221053,0
3.0,45.0,7.5859,0.0191,70.5125,0.1227,2.5322,229.0,252.0,248.0859,-2.098013,178.551753,23.0,0.09271,0
2.0,20.0,3.7188,0.0041,5.5583,0.4264,1.2999,242.0,254.0,251.7852,-0.852377,7.225234,12.0,0.04766,0
2.0,21.0,4.0586,0.0033,4.6417,0.4841,1.1516,240.0,255.0,249.8438,-0.725464,5.345382,15.0,0.060038,0
3.0,9.0,3.1289,0.0007,0.4458,0.8217,0.4218,244.0,249.0,247.3516,-0.19638,0.188038,5.0,0.020214,0
3.0,40.0,8.1445,0.0108,25.8667,0.1886,2.0955,229.0,249.0,243.8945,-1.668127,54.20367,20.0,0.082003,0
4.0,97.0,24.6758,0.0428,270.8708,0.0532,3.2816,205.0,247.0,236.5742,-2.933697,888.889617,42.0,0.177534,0
5.0,164.0,19.9453,0.0372,288.9458,0.068,3.0701,190.0,246.0,238.6445,-2.688248,887.092501,56.0,0.234659,0
4.0,58.0,8.7422,0.0111,48.5542,0.303,1.8039,222.0,247.0,244.0117,-1.194022,87.586921,25.0,0.102454,0
4.0,12.0,5.1133,0.0008,0.4833,0.749,0.5211,241.0,247.0,245.3477,-0.289016,0.251848,6.0,0.024455,0
4.0,9.0,5.0703,0.0005,0.1875,0.83,0.3714,242.0,246.0,245.1914,-0.18633,0.069638,4.0,0.016314,0
4.0,5.0,4.6016,0.0008,0.2042,0.675,0.5061,245.0,247.0,245.9844,-0.393043,0.103346,2.0,0.008131,0
1.0,18.0,2.5508,0.0075,13.7,0.2738,1.7494,243.0,253.0,251.1523,-1.295357,23.96678,10.0,0.039816,0
1.0,34.0,2.3945,0.007,20.3,0.3165,1.5482,237.0,253.0,251.3164,-1.150432,31.42846,16.0,0.063665,0
1.0,17.0,1.8164,0.0042,5.1292,0.3547,1.3558,245.0,253.0,251.9141,-1.036483,6.954169,8.0,0.031757,0
1.0,26.0,1.9688,0.0044,9.4583,0.3949,1.2134,242.0,253.0,252.0391,-0.929123,11.476701,11.0,0.043644,0
1.0,55.0,2.7969,0.0072,19.5167,0.3352,1.5635,227.0,253.0,251.7109,-1.093028,30.51436,26.0,0.103293,0
1.0,21.0,1.6484,0.0028,4.9708,0.5448,0.9784,244.0,254.0,252.793,-0.607337,4.863431,10.0,0.039558,0
1.0,24.0,1.9258,0.0029,4.9667,0.5385,1.0232,243.0,254.0,252.9453,-0.618968,5.081927,11.0,0.043488,0
1.0,156.0,10.5234,0.0301,421.5333,0.29,2.097,204.0,254.0,249.2617,-1.237874,883.95533,50.0,0.200592,0
1.0,162.0,19.5078,0.0475,646.5125,0.2263,2.4817,198.0,253.0,244.3008,-1.485894,1604.450071,55.0,0.225132,0
1.0,206.0,38.5781,0.0842,1132.8208,0.057,3.6135,186.0,251.0,234.3164,-2.864704,4093.447961,65.0,0.277403,0
2.0,161.0,58.5898,0.0895,1040.7209,0.0273,3.8755,193.0,250.0,224.4844,-3.600869,4033.313848,57.0,0.253915,0
3.0,163.0,47.2617,0.0874,982.1416,0.0266,3.9137,194.0,249.0,228.8828,-3.626844,3843.80758,55.0,0.240298,0
3.0,145.0,50.4805,0.0826,759.025,0.0261,3.8578,196.0,248.0,226.0352,-3.64582,2928.166645,52.0,0.230053,0
4.0,154.0,46.8711,0.0823,814.2875,0.0264,3.8772,193.0,248.0,227.5977,-3.634391,3157.155495,55.0,0.241654,0
3.0,188.0,20.3594,0.0336,265.1833,0.0989,2.8893,189.0,250.0,240.4297,-2.313646,766.194109,61.0,0.253712,0
4.0,195.0,53.8164,0.0879,1037.5459,0.027,3.9222,186.0,250.0,226.6445,-3.611918,4069.462529,64.0,0.282381,0
5.0,197.0,75.7148,0.093,921.6041,0.0224,3.9613,187.0,249.0,215.5391,-3.798694,3650.750321,62.0,0.287651,0
3.0,122.0,24.7734,0.0459,316.5458,0.0589,3.3143,194.0,251.0,238.1523,-2.831914,1049.127745,57.0,0.239343,0
5.0,164.0,33.5781,0.0617,487.05,0.0347,3.6367,187.0,248.0,232.6328,-3.361016,1771.254735,61.0,0.262216,0
5.0,96.0,31.6719,0.0626,449.7834,0.0313,3.6482,206.0,249.0,233.5313,-3.464137,1640.8998,43.0,0.184129,0
5.0,113.0,32.5391,0.0529,369.7042,0.0396,3.4721,196.0,249.0,232.8633,-3.228926,1283.649953,53.0,0.227601,0
3.0,81.0,12.9961,0.025,105.0875,0.0889,2.8225,206.0,251.0,243.0625,-2.420243,296.609469,45.0,0.185138,0
3.0,34.0,5.5977,0.0099,24.3417,0.2243,1.9724,234.0,252.0,249.0117,-1.494771,48.011569,18.0,0.072286,0
3.0,24.0,4.9219,0.0069,9.0375,0.2324,1.7678,240.0,253.0,249.7539,-1.459295,15.976492,13.0,0.052051,0
3.0,12.0,3.4453,0.0011,0.5208,0.6727,0.6575,241.0,249.0,246.7813,-0.396456,0.342426,8.0,0.032417,0
3.0,15.0,5.125,0.0044,3.9208,0.3175,1.439,239.0,246.0,244.0391,-1.147277,5.642031,7.0,0.028684,0
4.0,28.0,5.0781,0.0028,2.8625,0.441,1.0934,235.0,247.0,245.2266,-0.81871,3.129857,12.0,0.048934,0
4.0,40.0,7.2773,0.0074,15.5542,0.2804,1.7237,227.0,247.0,244.6055,-1.271538,26.810775,20.0,0.081764,0
4.0,8.0,4.6797,0.0012,0.425,0.597,0.6976,245.0,247.0,245.8555,-0.515838,0.29648,2.0,0.008135,0
4.0,7.0,5.2891,0.0008,0.2792,0.7298,0.5198,243.0,246.0,245.1914,-0.314985,0.145128,3.0,0.012235,0
5.0,16.0,5.7305,0.0017,0.8167,0.5326,0.8504,240.0,246.0,245.1914,-0.629985,0.694522,6.0,0.024471,0
5.0,10.0,5.5469,0.0012,0.4375,0.6089,0.7044,241.0,247.0,244.9453,-0.496101,0.308175,6.0,0.024495,0
1.0,13.0,2.1797,0.0044,4.4167,0.3331,1.4236,245.0,252.0,249.6445,-1.099313,6.287614,7.0,0.02804,0
1.0,39.0,2.8477,0.0075,28.4625,0.3588,1.4861,233.0,251.0,249.3906,-1.02499,42.298121,18.0,0.072176,0
1.0,16.0,1.5469,0.0023,1.9917,0.4757,0.9583,244.0,252.0,250.9414,-0.742968,1.908646,8.0,0.03188,0
1.0,4.0,1.2266,0.0011,0.3458,0.6255,0.6486,250.0,252.0,251.5586,-0.469204,0.224286,2.0,0.00795,0
1.0,4.0,1.1367,0.0008,0.2875,0.7059,0.5281,250.0,253.0,251.75,-0.348282,0.151829,3.0,0.011917,0
1.0,2.0,1.0273,0.0001,0.0292,0.9434,0.1318,250.0,253.0,251.625,-0.058265,0.003849,3.0,0.011923,0
1.0,2.0,1.1563,0.0006,0.1625,0.7278,0.4438,249.0,253.0,251.1328,-0.317729,0.072118,4.0,0.015928,0
1.0,2.0,1.3086,0.0006,0.1583,0.7335,0.4369,249.0,254.0,250.625,-0.309928,0.069161,5.0,0.01995,0
1.0,2.0,1.2109,0.0006,0.1542,0.7392,0.4299,249.0,252.0,250.7188,-0.302187,0.066291,3.0,0.011966,0
1.0,2.0,1.1719,0.0006,0.1417,0.7568,0.408,249.0,252.0,250.4336,-0.278656,0.057814,3.0,0.011979,0
1.0,11.0,1.5664,0.0008,0.5042,0.7228,0.5149,245.0,251.0,249.9492,-0.324623,0.259613,6.0,0.024005,0
1.0,16.0,1.8672,0.0016,1.2667,0.5557,0.7771,245.0,251.0,249.6602,-0.587527,0.984353,6.0,0.024033,0
1.0,130.0,7.8867,0.0174,174.6208,0.372,1.6972,201.0,251.0,246.7969,-0.988861,296.366422,50.0,0.202596,0
1.0,166.0,32.3789,0.0514,575.8542,0.2158,2.6831,193.0,251.0,236.4258,-1.533403,1545.074404,58.0,0.24532,0
1.0,212.0,59.1484,0.0648,770.4875,0.1168,3.1811,187.0,252.0,227.3711,-2.147292,2450.997786,65.0,0.285876,0
1.0,157.0,17.0977,0.0262,180.1583,0.2039,2.4189,192.0,254.0,243.2461,-1.590126,435.784912,62.0,0.254886,0
1.0,176.0,19.1797,0.0285,326.0917,0.2489,2.2398,191.0,254.0,243.4102,-1.390704,730.38019,63.0,0.258822,0
2.0,211.0,50.582,0.0688,825.475,0.0603,3.4459,185.0,252.0,229.2188,-2.808423,2844.504302,67.0,0.292297,0
2.0,205.0,58.7461,0.063,656.2458,0.0663,3.3958,182.0,250.0,225.1016,-2.713565,2228.479488,68.0,0.302086,0
3.0,167.0,59.2109,0.0877,933.6583,0.0309,3.8674,186.0,250.0,221.5469,-3.476999,3610.830109,64.0,0.288878,0
7.0,146.0,50.5313,0.0936,907.8249,0.0213,3.9907,192.0,246.0,224.3242,-3.849048,3622.856828,54.0,0.240723,0
4.0,90.0,22.5391,0.0413,213.5125,0.0477,3.2888,204.0,247.0,236.9844,-3.042824,702.19991,43.0,0.181447,0
4.0,57.0,13.2617,0.024,79.7208,0.0832,2.7598,222.0,249.0,242.9688,-2.486508,220.013464,27.0,0.111125,0
3.0,66.0,14.5156,0.0231,71.3042,0.0846,2.7558,220.0,251.0,242.9453,-2.469821,196.500114,31.0,0.127601,0
4.0,56.0,12.582,0.0164,45.1958,0.1248,2.4542,220.0,249.0,241.4727,-2.081043,110.919532,29.0,0.120096,0
4.0,51.0,11.3711,0.0146,38.8083,0.1375,2.3755,223.0,245.0,241.5508,-1.984131,92.189117,22.0,0.091078,0
5.0,94.0,24.3477,0.0306,127.5875,0.0683,3.0043,205.0,245.0,234.2383,-2.683846,383.311126,40.0,0.170766,0
4.0,83.0,19.0039,0.0264,104.8375,0.0806,2.8792,205.0,246.0,236.6992,-2.518257,301.84813,41.0,0.173216,0
4.0,58.0,7.5898,0.0064,15.0417,0.3414,1.5506,222.0,246.0,243.5508,-1.0747,23.32366,24.0,0.098542,0
5.0,62.0,9.3828,0.007,15.2208,0.2636,1.6887,219.0,245.0,241.9219,-1.333322,25.703365,26.0,0.107473,0
6.0,82.0,20.2539,0.0229,78.2833,0.0887,2.7629,205.0,245.0,236.8828,-2.422495,216.28893,40.0,0.16886,0
6.0,100.0,14.1758,0.0151,63.1792,0.221,2.1706,199.0,244.0,239.6602,-1.509593,137.136772,45.0,0.187766,0
2.0,40.0,8.4336,0.0237,77.6583,0.0811,2.791,217.0,250.0,246.1094,-2.512072,216.744315,33.0,0.134087,0
2.0,49.0,9.8398,0.0279,110.1083,0.0719,2.9586,219.0,250.0,244.957,-2.632479,325.766416,31.0,0.126553,0
1.0,68.0,4.4766,0.0097,44.15,0.2618,1.7856,217.0,250.0,247.6133,-1.340174,78.83424,33.0,0.133272,0
1.0,15.0,3.8516,0.006,7.4417,0.3213,1.6072,240.0,250.0,248.043,-1.13538,11.9603,10.0,0.040316,0
1.0,5.0,1.9805,0.0004,0.1333,0.8192,0.3424,247.0,251.0,249.2461,-0.199427,0.045642,4.0,0.016048,0
1.0,7.0,2.0078,0.0008,0.2917,0.6819,0.5348,246.0,251.0,248.6055,-0.382872,0.156001,5.0,0.020112,0
1.0,4.0,2.0508,0.0004,0.1208,0.8059,0.3607,247.0,250.0,248.7266,-0.215796,0.043573,3.0,0.012061,0
2.0,19.0,2.2461,0.0017,4.1667,0.7647,0.5668,240.0,249.0,248.418,-0.268272,2.361686,9.0,0.036229,0
2.0,3.0,2.0195,0.0001,0.0333,0.9356,0.1461,247.0,250.0,248.6367,-0.066567,0.004865,3.0,0.012066,0
1.0,2.0,1.9453,0.0002,0.0625,0.8828,0.2338,247.0,250.0,248.3398,-0.124657,0.014612,3.0,0.01208,0
1.0,4.0,1.8203,0.0007,0.1917,0.7196,0.4836,245.0,250.0,247.9805,-0.32906,0.092706,5.0,0.020163,0
1.0,3.0,1.5352,0.0005,0.1333,0.7689,0.3927,247.0,250.0,248.0625,-0.262794,0.052347,3.0,0.012094,0
1.0,2.0,1.5781,0.0004,0.1042,0.8134,0.3341,247.0,249.0,248.0742,-0.206532,0.034813,2.0,0.008062,0
2.0,2.0,2.0,0.0,0.0,1.0,0.0,246.0,250.0,248.3633,0.0,0.0,4.0,0.016105,0
1.0,2.0,1.8945,0.0003,0.0667,0.8756,0.2449,249.0,252.0,250.3477,-0.132846,0.016335,3.0,0.011983,0
1.0,2.0,1.7109,0.0004,0.1125,0.8003,0.3517,249.0,255.0,251.5156,-0.222769,0.039566,6.0,0.023855,0
1.0,2.0,1.8516,0.0005,0.1167,0.7939,0.3602,250.0,254.0,252.0859,-0.230798,0.042035,4.0,0.015868,0
1.0,3.0,1.9922,0.0001,0.0292,0.9434,0.1318,250.0,252.0,251.5664,-0.058265,0.003849,2.0,0.00795,0
2.0,4.0,2.0469,0.0001,0.0333,0.9356,0.1461,249.0,253.0,251.7422,-0.066567,0.004865,4.0,0.015889,0
2.0,4.0,2.1289,0.0004,0.1042,0.8134,0.3341,249.0,253.0,251.3711,-0.206532,0.034813,4.0,0.015913,0
2.0,121.0,12.918,0.0304,290.7792,0.2396,2.2656,204.0,252.0,244.8555,-1.428784,658.789356,48.0,0.196034,0
2.0,119.0,12.4102,0.0241,223.5625,0.3338,1.9853,200.0,252.0,244.8984,-1.097213,443.838631,52.0,0.212333,0
2.0,38.0,3.8828,0.0049,15.3458,0.5286,1.1401,231.0,252.0,248.7148,-0.637523,17.495747,21.0,0.084434,0
3.0,75.0,8.4844,0.0141,68.1792,0.3038,1.9565,217.0,250.0,246.1484,-1.191386,133.392605,33.0,0.134065,0
5.0,78.0,24.6289,0.0399,186.6375,0.0474,3.2339,218.0,247.0,237.3555,-3.049133,603.567011,29.0,0.12218,0
7.0,85.0,26.3008,0.0391,175.575,0.0476,3.2397,213.0,245.0,234.9336,-3.044923,568.810328,32.0,0.136209,0
6.0,106.0,29.2969,0.0391,181.4458,0.0487,3.2363,209.0,245.0,233.0039,-3.022076,587.213043,36.0,0.154504,0
6.0,76.0,25.7852,0.0382,164.2542,0.0493,3.2166,211.0,244.0,234.4531,-3.009831,528.34006,33.0,0.140753,0
7.0,83.0,20.9219,0.0251,100.5083,0.0927,2.8012,212.0,246.0,237.9453,-2.378387,281.54385,34.0,0.14289,0
6.0,102.0,20.4883,0.0282,143.8125,0.0876,2.8622,209.0,247.0,239.3516,-2.434974,411.620138,38.0,0.158762,0
6.0,99.0,13.6211,0.0165,74.5292,0.1678,2.3173,205.0,247.0,241.1406,-1.784982,172.706515,42.0,0.174172,0
7.0,102.0,13.0117,0.0085,31.3375,0.3865,1.5721,202.0,244.0,240.4961,-0.950623,49.265684,42.0,0.174639,0
2.0,74.0,12.7539,0.03,139.7334,0.0742,2.9652,207.0,249.0,242.3555,-2.600991,414.337478,42.0,0.173299,0
2.0,63.0,9.2188,0.0201,63.975,0.1041,2.6295,210.0,250.0,244.7539,-2.262403,168.222263,40.0,0.163429,0
2.0,57.0,11.1875,0.0226,78.3167,0.0913,2.723,219.0,249.0,242.6563,-2.393604,213.256374,30.0,0.123632,0
2.0,73.0,10.4336,0.0214,99.5125,0.1078,2.6145,219.0,249.0,243.0195,-2.227478,260.175431,30.0,0.123447,0
2.0,155.0,42.7656,0.0458,295.9833,0.0598,3.2906,193.0,248.0,228.0547,-2.81675,973.962647,55.0,0.24117,0
2.0,155.0,46.6445,0.0426,238.0792,0.0498,3.317,191.0,247.0,225.1328,-2.99974,789.708706,56.0,0.248742,0
2.0,119.0,16.3945,0.0194,86.2417,0.1371,2.4762,196.0,249.0,240.0625,-1.987045,213.551698,53.0,0.220776,0
2.0,19.0,3.2383,0.0028,3.3625,0.4943,1.0711,239.0,249.0,247.0039,-0.704613,3.601574,10.0,0.040485,0
2.0,4.0,2.5547,0.0005,0.1375,0.7628,0.4004,246.0,249.0,247.0039,-0.270759,0.055055,3.0,0.012146,0
2.0,7.0,2.4609,0.0006,0.225,0.7596,0.4502,245.0,247.0,246.8438,-0.274963,0.101295,2.0,0.008102,0
2.0,3.0,2.1328,0.0004,0.1042,0.8134,0.3341,245.0,249.0,246.8008,-0.206532,0.034813,4.0,0.016207,0
2.0,3.0,2.0313,0.0002,0.0417,0.9201,0.1732,245.0,249.0,246.6016,-0.083273,0.007222,4.0,0.01622,0
2.0,3.0,2.0156,0.0001,0.0167,0.9672,0.0848,246.0,248.0,246.8789,-0.03335,0.001416,2.0,0.008101,0
2.0,3.0,2.0039,0.0,0.0042,0.9917,0.027,247.0,250.0,248.3203,-0.008335,0.000113,3.0,0.012081,0
2.0,2.0,2.0,0.0,0.0,1.0,0.0,248.0,250.0,249.1523,0.0,0.0,2.0,0.008027,0
2.0,2.0,2.0,0.0,0.0,1.0,0.0,249.0,250.0,249.6406,0.0,0.0,1.0,0.004006,0
2.0,5.0,2.3477,0.001,0.2625,0.623,0.5835,248.0,251.0,249.8086,-0.473209,0.153169,3.0,0.012009,0
2.0,4.0,2.2891,0.0005,0.1208,0.7875,0.3686,249.0,251.0,249.7266,-0.238892,0.044527,2.0,0.008009,0
2.0,3.0,2.1992,0.0003,0.075,0.8613,0.2664,248.0,252.0,249.8047,-0.149312,0.01998,4.0,0.016013,0
2.0,3.0,2.3906,0.0005,0.1208,0.7875,0.3686,249.0,252.0,250.1445,-0.238892,0.044527,3.0,0.011993,0
2.0,5.0,2.9805,0.0006,0.1875,0.7588,0.4512,247.0,250.0,249.4883,-0.276017,0.0846,3.0,0.012025,0
2.0,5.0,3.0039,0.0006,0.1792,0.7368,0.4623,247.0,249.0,248.0234,-0.305439,0.082844,2.0,0.008064,0
3.0,21.0,5.0078,0.0064,8.0125,0.251,1.7061,238.0,249.0,246.4961,-1.382302,13.670126,11.0,0.044625,0
3.0,17.0,4.5508,0.0051,5.6458,0.2982,1.5039,242.0,249.0,246.6406,-1.209991,8.490719,7.0,0.028381,0
4.0,28.0,8.3242,0.0112,17.0583,0.1576,2.1046,237.0,247.0,244.3672,-1.847695,35.900898,10.0,0.040922,0
5.0,52.0,15.75,0.0232,69.025,0.0778,2.7946,223.0,246.0,239.75,-2.553614,192.897265,23.0,0.095933,0
7.0,90.0,29.9531,0.0412,205.2292,0.0477,3.2619,210.0,245.0,233.6016,-3.042824,669.437127,35.0,0.149828,0
6.0,86.0,17.4297,0.0217,83.7375,0.1007,2.6947,212.0,245.0,239.1953,-2.295609,225.647441,33.0,0.137963,0
7.0,130.0,21.7852,0.0304,156.4167,0.0832,2.9435,203.0,246.0,238.5508,-2.486508,460.412556,43.0,0.180255,0
7.0,135.0,23.4766,0.0285,131.3333,0.0817,2.9121,198.0,246.0,238.1016,-2.504701,382.455703,48.0,0.201595,0
7.0,75.0,15.4492,0.0154,44.2,0.129,2.4034,215.0,246.0,240.957,-2.047943,106.23028,31.0,0.128654,0
8.0,177.0,65.3008,0.0547,321.9291,0.035,3.5185,186.0,243.0,219.4648,-3.352407,1132.707538,57.0,0.259723,0
4.0,81.0,35.1211,0.0371,183.1459,0.0515,3.1992,195.0,245.0,223.0273,-2.966173,585.920363,50.0,0.224188,0
3.0,52.0,13.3203,0.0209,65.2042,0.0938,2.6676,215.0,247.0,239.6445,-2.36659,173.938724,32.0,0.133531,0
3.0,81.0,20.8672,0.0389,211.7792,0.0556,3.2034,197.0,247.0,236.0234,-2.889572,678.413489,50.0,0.211843,0
7.0,140.0,58.1406,0.0569,325.8417,0.0344,3.5281,193.0,245.0,218.3984,-3.369699,1149.602102,52.0,0.238097,0
42.0,159.0,101.8555,0.0615,375.9,0.0316,3.6002,191.0,224.0,201.5898,-3.454598,1353.31518,33.0,0.163699,0
65.0,164.0,111.7031,0.0436,196.6625,0.0418,3.2995,192.0,212.0,198.8906,-3.174859,648.887919,20.0,0.100558,0
5.0,164.0,84.2344,0.0622,405.5625,0.0323,3.6015,195.0,246.0,209.8984,-3.432688,1460.633344,51.0,0.242975,0
3.0,179.0,44.9141,0.0531,440.6458,0.0516,3.4527,195.0,247.0,229.6211,-2.964234,1521.417754,52.0,0.22646,0
3.0,105.0,17.6289,0.026,185.9583,0.1811,2.4602,207.0,247.0,240.5117,-1.708706,457.49461,40.0,0.166312,0
3.0,79.0,8.8594,0.0125,46.2458,0.2143,2.061,214.0,247.0,243.4531,-1.540378,95.312594,33.0,0.13555,0
2.0,28.0,3.7188,0.0023,3.8917,0.5716,0.8424,237.0,247.0,245.6055,-0.559316,3.278368,10.0,0.040716,0
2.0,4.0,2.9258,0.0004,0.1083,0.8068,0.343,245.0,246.0,245.6211,-0.214679,0.037147,1.0,0.004071,0
2.0,4.0,2.8477,0.0006,0.15,0.745,0.4227,245.0,247.0,246.3633,-0.294371,0.063405,2.0,0.008118,0
2.0,4.0,2.8242,0.0006,0.1458,0.7509,0.4154,246.0,248.0,246.7031,-0.286483,0.060565,2.0,0.008107,0
2.0,3.0,2.5703,0.0007,0.175,0.7112,0.4637,246.0,249.0,247.7109,-0.340802,0.081148,3.0,0.012111,0
2.0,3.0,2.2852,0.0008,0.2042,0.675,0.5061,247.0,250.0,249.0039,-0.393043,0.103346,3.0,0.012048,0
2.0,4.0,2.3164,0.0009,0.225,0.6513,0.5332,248.0,250.0,249.6758,-0.428785,0.11997,2.0,0.00801,0
2.0,15.0,3.8164,0.0038,4.5333,0.4406,1.2634,243.0,250.0,248.5547,-0.819618,5.727371,7.0,0.028163,0
3.0,15.0,3.8203,0.0032,2.8917,0.4264,1.2133,243.0,249.0,247.9766,-0.852377,3.5085,6.0,0.024196,0
